,0,1,2,3,4,5,6,7,class
2089,-0.0331095904111862,-0.0522547364234924,-0.025115143507719,-0.0512255355715751,-0.061460580676794,-0.0776688680052757,0.1334001272916793,0.1207977309823036,off_right
2090,-0.0326967909932136,-0.0582426749169826,-0.0151157397776842,-0.049839861690998,-0.0630360469222068,-0.088382788002491,0.1475283503532409,0.1267696022987365,off_right
2091,-0.0344799794256687,-0.0537455566227436,-0.020714720711112,-0.0503652952611446,-0.069534882903099,-0.0878511667251586,0.1446975767612457,0.1303260177373886,off_right
2092,-0.0255460459738969,-0.0619781613349914,-0.0091263921931386,-0.0513842329382896,-0.066102996468544,-0.0945914164185524,0.1435721814632415,0.1207612305879592,off_right
2093,-0.025037383660674,-0.0604068078100681,-0.013089308515191,-0.0548951178789138,-0.0679799988865852,-0.0890337452292442,0.1363796144723892,0.1204088553786277,off_right
2094,-0.0273904055356979,-0.0557357333600521,-0.017871243879199,-0.0528739988803863,-0.0731409788131713,-0.0900139585137367,0.1399534493684768,0.1277019828557968,off_right
2095,-0.0267318487167358,-0.0440639443695545,-0.0289682727307081,-0.0506272576749324,-0.0498708486557006,-0.0490005798637867,0.1076900735497474,0.1107950359582901,off_right
2096,-0.0237782653421163,-0.043302197009325,-0.0311613325029611,-0.0554121024906635,-0.0622147619724273,-0.050978448241949,0.1227229982614517,0.1359394341707229,off_right
2097,-0.0299649611115455,-0.0332102552056312,-0.0292997267097234,-0.0394268184900283,-0.0707491263747215,-0.0702089220285415,0.1085340604186058,0.1105815395712852,off_right
2098,-0.0257436409592628,-0.0518749915063381,-0.0196636691689491,-0.0500871315598487,-0.055983904749155,-0.0664701759815216,0.1147099360823631,0.1074790358543396,off_right
2099,-0.0233224853873252,-0.0524948835372924,-0.0284690391272306,-0.064354732632637,-0.0729243755340576,-0.0630656704306602,0.1093463450670242,0.1198614463210105,off_right
2100,-0.023519467562437,-0.0452589876949787,-0.0280942395329475,-0.0582686364650726,-0.0794660225510597,-0.0705896317958831,0.1222011595964431,0.132262572646141,off_right
2101,-0.0268396865576505,-0.0513881780207157,-0.0306574422866106,-0.0633252188563346,-0.0772060975432396,-0.0705525949597358,0.1214944869279861,0.1298591792583465,off_right
2102,-0.0308471657335758,-0.0491086021065712,-0.0362159237265586,-0.0630602538585662,-0.0847160741686821,-0.0742119401693344,0.1234630346298217,0.1344668418169021,off_right
2103,-0.0342404060065746,-0.0575501024723053,-0.0271582957357168,-0.0625021010637283,-0.0764336287975311,-0.0831511989235878,0.1532796919345855,0.1489422917366027,off_right
2104,-0.0416140966117382,-0.0530017837882041,-0.0331662781536579,-0.0564892888069152,-0.0718522742390632,-0.0805899053812027,0.1454633027315139,0.1386220157146453,off_right
2105,-0.0372871682047843,-0.0578813441097736,-0.025317782536149,-0.0569581463932991,-0.0684709250926971,-0.0842036083340644,0.1510691195726394,0.1381820291280746,off_right
2106,-0.0447333455085754,-0.0489486977458,-0.031808778643608,-0.0478568747639656,-0.0767832547426223,-0.0945614054799079,0.147876963019371,0.1331866681575775,off_right
2107,-0.038432914763689,-0.0505869165062904,-0.0262448694556951,-0.0497553944587707,-0.0757308080792427,-0.0920847952365875,0.1484713852405548,0.1355622112751007,off_right
2108,-0.0394299253821373,-0.0405558682978153,-0.0349104143679142,-0.0454813577234745,-0.0821927115321159,-0.0882203951478004,0.1296350508928299,0.1258403956890106,off_right
2109,-0.045935072004795,-0.0366607941687107,-0.0306351743638515,-0.0320014171302318,-0.0701444447040557,-0.0935696363449096,0.1349060982465744,0.1150321811437606,off_right
2110,-0.0510637946426868,-0.0383746437728405,-0.0453618764877319,-0.0421227924525737,-0.0765580609440803,-0.0871533006429672,0.1253142654895782,0.1185109466314315,off_right
2111,-0.047508917748928,-0.0420282036066055,-0.0428268015384674,-0.0475789755582809,-0.0793326571583747,-0.0876070261001586,0.1243886798620224,0.1191939041018486,off_right
2112,-0.0470471531152725,-0.0450263768434524,-0.0444799065589904,-0.0534248650074005,-0.081769973039627,-0.0853129476308822,0.1237245127558708,0.1223120987415313,off_right
2113,-0.0453559942543506,-0.0420134551823139,-0.0419631451368331,-0.0494945682585239,-0.079701617360115,-0.0840264484286308,0.1235845610499382,0.1215471923351287,off_right
2114,-0.0434783585369586,-0.036783967167139,-0.0430398024618625,-0.0470068305730819,-0.0807110890746116,-0.0796563327312469,0.1095694527029991,0.1123887673020362,off_right
2115,-0.041480042040348,-0.0427469611167907,-0.0413226410746574,-0.0551250651478767,-0.0862376987934112,-0.0801315754652023,0.137776717543602,0.1436542272567749,off_right
2116,-0.0318816304206848,-0.0382311306893825,-0.0413011983036994,-0.0561946593225002,-0.087551862001419,-0.0705297663807869,0.1103975623846054,0.1266556829214096,off_right
2117,-0.0373177230358123,-0.0493439733982086,-0.030405543744564,-0.0539526119828224,-0.0765731707215309,-0.082846388220787,0.142960250377655,0.1386439651250839,off_right
2118,-0.0357564352452755,-0.0539352446794509,-0.0256020110100507,-0.0558140277862548,-0.07466372102499,-0.0853581726551055,0.1500545442104339,0.1423656493425369,off_right
2119,-0.0339706242084503,-0.0595501028001308,-0.0292001534253358,-0.0626756101846695,-0.0699357986450195,-0.0782193094491958,0.1243732571601867,0.1202094107866287,off_right
2120,-0.0284233689308166,-0.0471504516899585,-0.0332321152091026,-0.0562735609710216,-0.0573402047157287,-0.0514071211218833,0.1119429767131805,0.1197380796074867,off_right
2121,-0.0255437586456537,-0.0464774742722511,-0.0224934425204992,-0.0453595109283924,-0.0414530858397483,-0.0511342957615852,0.1046794429421424,0.0984601750969886,off_right
2122,-0.0292246397584676,-0.0420750901103019,-0.0114561012014746,-0.0280676577240228,-0.0370612032711505,-0.069263219833374,0.1118849888443946,0.0848977863788604,off_right
2123,-0.0272262934595346,-0.0439681783318519,-0.0172493085265159,-0.0394796505570411,-0.0578798651695251,-0.0754930898547172,0.1222240924835205,0.1089138910174369,off_right
2124,-0.0234718602150678,-0.0519263781607151,-0.0092872157692909,-0.0412288755178451,-0.0532028041779994,-0.0787683501839637,0.1279020458459854,0.1075185909867286,off_right
2125,-0.0276785194873809,-0.0501585491001606,-0.0144283389672636,-0.0424875058233737,-0.0603006668388843,-0.083492487668991,0.1282222419977188,0.1100368425250053,off_right
2126,-0.0335455611348152,-0.0384174659848213,-0.0291183050721883,-0.0419104658067226,-0.0768117159605026,-0.0820209383964538,0.1211894080042839,0.1180211678147316,off_right
2127,-0.0276378467679023,-0.0487202405929565,-0.025811094790697,-0.0526639707386493,-0.0673974677920341,-0.0691393688321113,0.1151284053921699,0.1155543252825737,off_right
2128,-0.0248548854142427,-0.0525942854583263,-0.0201882869005203,-0.0535573549568653,-0.0642663240432739,-0.0716452375054359,0.1213675215840339,0.1169651746749877,off_right
2129,-0.0242727678269147,-0.0585151985287666,-0.0143055897206068,-0.0543755665421485,-0.0627465918660163,-0.0806163325905799,0.1293495744466781,0.1160827875137329,off_right
2130,-0.0250966418534517,-0.0532449819147586,-0.0194481015205383,-0.0541648156940937,-0.0700041055679321,-0.0789672955870628,0.1266219168901443,0.1209385469555854,off_right
2131,-0.0248357616364955,-0.046836968511343,-0.0301755499094724,-0.0588893108069896,-0.0786085873842239,-0.0691193416714668,0.1134177818894386,0.1234919056296348,off_right
2132,-0.0321875475347042,-0.0603684075176715,-0.0161030739545822,-0.0536387898027896,-0.0647278651595115,-0.0879290327429771,0.1457484811544418,0.1274072527885437,off_right
2133,-0.039666224271059,-0.0485307611525058,-0.0286276489496231,-0.0486268363893032,-0.0743174627423286,-0.0883033201098442,0.1459855586290359,0.1347362846136093,off_right
2134,-0.0398670211434364,-0.0434263050556182,-0.0304679758846759,-0.0457919910550117,-0.0797984674572944,-0.0908068940043449,0.1417773962020874,0.133094921708107,off_right
2135,-0.0380494929850101,-0.0552166737616062,-0.0380213670432567,-0.0642964467406272,-0.076010450720787,-0.0696965083479881,0.1360211819410324,0.1439883410930633,off_right
2136,-0.0423903614282608,-0.0439570397138595,-0.036748819053173,-0.0460854023694992,-0.0697194784879684,-0.0815711170434951,0.1215968951582908,0.1130885630846023,off_right
2137,-0.0415455810725688,-0.0438847877085208,-0.0352740921080112,-0.0455418936908245,-0.0700411945581436,-0.0813881084322929,0.1162541806697845,0.1077101379632949,off_right
2138,-0.0436879508197307,-0.0441988445818424,-0.0407475642859935,-0.0498812571167945,-0.0724252760410308,-0.079318881034851,0.1223892569541931,0.1184372380375862,off_right
2139,-0.0505678355693817,-0.0462845750153064,-0.0497973226010799,-0.0584822408854961,-0.0887101516127586,-0.0834058746695518,0.136178657412529,0.142042651772499,off_right
2140,-0.0471176989376544,-0.0446372032165527,-0.0451501347124576,-0.0529043413698673,-0.0784766599535942,-0.0819004625082016,0.1265524178743362,0.1252297759056091,off_right
2141,-0.0525130927562713,-0.052054826170206,-0.0432637482881546,-0.0561318136751651,-0.0834395512938499,-0.0931143686175346,0.1469240635633468,0.1399259567260742,off_right
2142,-0.0398651622235775,-0.0477683134377002,-0.030586676672101,-0.0502810813486576,-0.0779597908258438,-0.0885809510946273,0.1436858624219894,0.1354056298732757,off_right
2143,-0.0364460907876491,-0.0504821464419364,-0.0278233010321855,-0.0539777241647243,-0.0798557326197624,-0.0885353907942771,0.1488543897867202,0.1424824297428131,off_right
2144,-0.0360952205955982,-0.0482713282108306,-0.0297159608453512,-0.0541420020163059,-0.0825875997543335,-0.0865455120801925,0.1436173170804977,0.1413615196943283,off_right
2145,-0.0371128395199775,-0.0487231388688087,-0.0293614584952592,-0.0507913790643215,-0.0754654929041862,-0.0871568545699119,0.1321388334035873,0.1240979954600334,off_right
2146,-0.0299323741346597,-0.0594274438917636,-0.0133950989693403,-0.0528736822307109,-0.0686798244714737,-0.0917342603206634,0.1549666821956634,0.1364091783761978,off_right
2147,-0.0249260459095239,-0.0629919916391372,-0.0129508906975388,-0.0575837604701519,-0.0668632462620735,-0.0881481990218162,0.1426256597042083,0.1266306638717651,off_right
2148,-0.0209200456738472,-0.0625249072909355,-0.0090509997680783,-0.0567014291882514,-0.0641927421092987,-0.0850668624043464,0.1321513503789901,0.1163539886474609,off_right
2149,-0.0212526936084032,-0.0611600168049335,-0.0167127009481191,-0.0632795169949531,-0.0684625878930091,-0.0754709094762802,0.1231908351182937,0.1194759681820869,off_right
2150,-0.0223568156361579,-0.056713581085205,-0.0126708950847387,-0.053896851837635,-0.0690159797668457,-0.085144966840744,0.1303831338882446,0.1184413880109787,off_right
2151,-0.0258454270660877,-0.0493386313319206,-0.024073677137494,-0.0539961569011211,-0.066338375210762,-0.0678457245230674,0.1097125262022018,0.1102466210722923,off_right
2152,-0.0272891279309988,-0.0442053824663162,-0.0261796619743108,-0.0502700768411159,-0.0674846991896629,-0.066853143274784,0.1029195562005043,0.1046048775315284,off_right
2153,-0.0219698492437601,-0.0455160625278949,-0.0228221677243709,-0.0521018765866756,-0.0651034265756607,-0.0609086453914642,0.1020501032471656,0.1072078198194503,off_right
2154,-0.0266903396695852,-0.0610148347914218,-0.0362990535795688,-0.0703431963920593,-0.0396329946815967,-0.0243292674422264,0.0857584327459335,0.1010366678237915,off_right
2155,-0.0266534239053726,-0.048342976719141,-0.0212753228843212,-0.0487279295921325,-0.0592223331332206,-0.0660028159618377,0.1106011047959327,0.1061418950557708,off_right
2156,-0.0269495826214551,-0.0434096865355968,-0.0280613247305154,-0.0515407733619213,-0.0699049532413482,-0.0662274658679962,0.115402415394783,0.1205755174160003,off_right
2157,-0.0211580358445644,-0.0424671992659568,-0.0370725058019161,-0.0635560899972915,-0.0732535272836685,-0.0437547005712986,0.0939316824078559,0.1216844394803047,off_right
2158,-0.0206318143755197,-0.0376172102987766,-0.0313203334808349,-0.0550238341093063,-0.0764779150485992,-0.0573728792369365,0.1017644256353378,0.1200808361172676,off_right
2159,-0.0239585358649492,-0.0522871427237987,-0.0251391753554344,-0.0589984469115734,-0.0660084038972854,-0.0665116235613823,0.1259402185678482,0.1281046122312545,off_right
2160,-0.0269602201879024,-0.0480787865817546,-0.0240114573389291,-0.0529715344309806,-0.0713860467076301,-0.0763325542211532,0.1260916441679,0.1234545707702636,off_right
2161,-0.02519360370934,-0.0493643395602703,-0.027755070477724,-0.0590856149792671,-0.0731881558895111,-0.0702845901250839,0.1249000951647758,0.1295115202665329,off_right
2162,-0.0264421328902244,-0.0520979724824428,-0.0294532123953104,-0.0631824731826782,-0.0760394483804702,-0.0716224983334541,0.1287014633417129,0.1348296552896499,off_right
2163,-0.0267135221511125,-0.0479696728289127,-0.0314988456666469,-0.0607248991727829,-0.0790179818868637,-0.0708698108792305,0.1196046248078346,0.1283702552318573,off_right
2164,-0.0302326176315546,-0.0469214841723442,-0.0381217934191226,-0.0637531504034996,-0.0862264931201934,-0.0722527876496315,0.1211137920618057,0.134586364030838,off_right
2165,-0.03235949203372,-0.0420030951499938,-0.0408155582845211,-0.0602315999567508,-0.0914623215794563,-0.0747112929821014,0.1185445711016655,0.134413793683052,off_right
2166,-0.0378399416804313,-0.048619594424963,-0.0327083356678485,-0.0544566735625267,-0.0798198282718658,-0.0829068422317504,0.13296939432621,0.1315550208091735,off_right
2167,-0.0390438325703144,-0.051810085773468,-0.027439072728157,-0.0511936545372009,-0.0738264769315719,-0.0887051299214363,0.142471969127655,0.1308148056268692,off_right
2168,-0.0347273424267768,-0.0612708069384098,-0.0180669091641902,-0.0545088686048984,-0.0658032223582267,-0.0897110551595687,0.1529211699962616,0.1335548609495163,off_right
2169,-0.0382436513900756,-0.0468261130154132,-0.0287381764501333,-0.0493195056915283,-0.0792996883392334,-0.090072676539421,0.14145028591156,0.1333687901496887,off_right
2170,-0.0386403501033782,-0.0455816648900508,-0.0275491010397672,-0.04640569165349,-0.0773736089468002,-0.0906413197517395,0.1398552507162094,0.1290780007839203,off_right
2171,-0.0355372577905654,-0.0583461076021194,-0.0208312179893255,-0.0547088161110878,-0.0708392634987831,-0.0908806845545768,0.1489906311035156,0.1328439116477966,off_right
2172,-0.025497667491436,-0.0652231276035308,-0.0126067260280251,-0.0589828044176101,-0.0709688439965248,-0.0943965464830398,0.147293135523796,0.1293796598911285,off_right
2173,-0.0240405164659023,-0.0582809932529926,-0.012678992934525,-0.0533002875745296,-0.06658935546875,-0.0867418572306633,0.134269505739212,0.1188896521925926,off_right
2174,-0.0224287863820791,-0.0620023198425769,-0.0110253989696502,-0.0570436902344226,-0.0697654634714126,-0.0901911556720733,0.1421577334403991,0.1267164945602417,off_right
2175,-0.0243007261306047,-0.0606370009481906,-0.0135155748575925,-0.0562901012599468,-0.0681236013770103,-0.0876364260911941,0.1412092596292495,0.1264908462762832,off_right
2176,-0.0266880467534065,-0.054981492459774,-0.0181967355310916,-0.0538886897265911,-0.07499960064888,-0.0888687074184417,0.1347093433141708,0.1251094937324524,off_right
2177,-0.0225766934454441,-0.0549485348165035,-0.0145997516810894,-0.0532406382262706,-0.0679230019450187,-0.0814192593097686,0.1284041255712509,0.118913248181343,off_right
2178,-0.0230959989130496,-0.062381874769926,-0.0097756162285804,-0.0549529567360878,-0.0640512555837631,-0.0875271633267402,0.1316210478544235,0.1136299669742584,off_right
2179,-0.0253699347376823,-0.0592250227928161,-0.0152431949973106,-0.0560581982135772,-0.0707692801952362,-0.0879116132855415,0.1342716962099075,0.1219109743833541,off_right
2180,-0.027924545109272,-0.0585273429751396,-0.0185786746442317,-0.0581255741417408,-0.0698541030287742,-0.0808234214782714,0.1425358951091766,0.1351898908615112,off_right
2181,-0.021230949088931,-0.0586218126118183,-0.0167634114623069,-0.0592063069343566,-0.0649192258715629,-0.0727153196930885,0.1223602816462516,0.1179078072309494,off_right
2182,-0.0216131638735532,-0.0521274358034133,-0.0195732675492763,-0.0566063374280929,-0.0678078159689903,-0.070496417582035,0.1217261999845504,0.1213410720229148,off_right
2183,-0.023955350741744,-0.057421900331974,-0.0187927577644586,-0.0581362918019294,-0.0601007714867591,-0.0685792863368988,0.1219331473112106,0.1166978552937507,off_right
2184,-0.0224972702562809,-0.0600467734038829,-0.0117510296404361,-0.0546960905194282,-0.0573484301567077,-0.0768178924918174,0.1195575892925262,0.1048746705055236,off_right
2185,-0.0257453490048646,-0.0499986857175827,-0.018993804231286,-0.0500953048467636,-0.0671848878264427,-0.0776531174778938,0.1183010041713714,0.110943466424942,off_right
2186,-0.0281754825264215,-0.0485950633883476,-0.0195209216326475,-0.0470244884490966,-0.0698662176728248,-0.0838774964213371,0.1267709732055664,0.1162895634770393,off_right
2187,-0.0328550487756729,-0.04281822219491,-0.0282448250800371,-0.0464569441974163,-0.0771210640668869,-0.0825949907302856,0.1195423975586891,0.1160192191600799,off_right
2188,-0.043165948241949,-0.0465901158750057,-0.0392440371215343,-0.0547165423631668,-0.082631342113018,-0.0834949240088462,0.1414712965488433,0.1425507962703704,off_right
2189,-0.0429274775087833,-0.0413537845015525,-0.0438028797507286,-0.0542200691998004,-0.0864003747701644,-0.0787158384919166,0.1307342797517776,0.1390530318021774,off_right
2190,-0.0458533279597759,-0.0501511618494987,-0.0433933772146701,-0.0593055710196495,-0.0846187472343444,-0.0828893557190895,0.1395870745182037,0.1423053443431854,off_right
2191,-0.0441326536238193,-0.0620448254048824,-0.0348971299827098,-0.0643449202179908,-0.0743092596530914,-0.0868068635463714,0.1558331847190857,0.1475516855716705,off_right
2192,-0.0337836891412735,-0.0487173274159431,-0.0280234925448894,-0.052886813879013,-0.0709360912442207,-0.0761663913726806,0.1336455643177032,0.1301523000001907,off_right
2193,-0.0350613482296466,-0.0517040602862834,-0.0216490142047405,-0.0484051778912544,-0.0686391741037368,-0.0865893065929412,0.1391432136297226,0.1250661164522171,off_right
2194,-0.0313929095864295,-0.0497420690953731,-0.0225981939584016,-0.0482485890388488,-0.0694413110613823,-0.0841861292719841,0.126168742775917,0.1153162270784378,off_right
2195,-0.033560387790203,-0.0554228909313678,-0.0212537702172994,-0.0532634854316711,-0.0697825700044632,-0.0865277275443077,0.1454050689935684,0.1325525194406509,off_right
2196,-0.0265445522964,-0.0564688816666603,-0.0160540603101253,-0.0532481260597705,-0.0693041160702705,-0.0870172455906868,0.1323507279157638,0.1189568489789962,off_right
2197,-0.0238925404846668,-0.0577877350151538,-0.0138836037367582,-0.0547535344958305,-0.0677692517638206,-0.084817074239254,0.1321777254343032,0.1191691383719444,off_right
2198,-0.0246476959437131,-0.0569424405694007,-0.0147528536617755,-0.0535582080483436,-0.0672802552580833,-0.0843251273036003,0.1334818005561828,0.1205718889832496,off_right
2199,-0.0252862367779016,-0.0520895421504974,-0.0168326739221811,-0.0501692928373813,-0.0649488344788551,-0.0793835222721099,0.1260491758584976,0.1155300438404083,off_right
2200,-0.0266357772052288,-0.0460761524736881,-0.0201011523604393,-0.046289324760437,-0.0685309991240501,-0.0790988504886627,0.1216004863381385,0.1144522204995155,off_right
2201,-0.0331919230520725,-0.0377200730144977,-0.0233552046120166,-0.0356939285993576,-0.0684474855661392,-0.0834486708045005,0.1167864501476287,0.1049115806818008,off_right
2202,-0.0277389399707317,-0.047019176185131,-0.0266100745648145,-0.0505235381424427,-0.0580297522246837,-0.0633058324456214,0.1173851490020752,0.1151866316795349,off_right
2203,-0.0315172672271728,-0.0363169461488723,-0.0293868985027074,-0.0420171618461608,-0.0711964517831802,-0.0719554349780082,0.1060970202088356,0.1069210767745971,off_right
2204,-0.026565933600068,-0.0402782633900642,-0.0265824496746063,-0.0471127778291702,-0.0713176950812339,-0.0676422789692878,0.1043902039527893,0.1089689284563064,off_right
2205,-0.0315399318933486,-0.0521812289953231,-0.0423559546470642,-0.0695142224431037,-0.0774355977773666,-0.0562984757125377,0.1145142167806625,0.1357011348009109,off_right
2206,-0.022188913077116,-0.0585920438170433,-0.0137580661103129,-0.0561801604926586,-0.0603589043021202,-0.074925422668457,0.1197281554341316,0.1093940809369087,off_right
2207,-0.0257411561906337,-0.054054882377386,-0.0152000840753316,-0.0503573343157768,-0.067953921854496,-0.0855013504624366,0.132551297545433,0.119484044611454,off_right
2208,-0.025225181132555,-0.0577477514743804,-0.0146733438596129,-0.0538020469248294,-0.066846452653408,-0.0850506797432899,0.1352463811635971,0.1217392534017562,off_right
2209,-0.0258366446942091,-0.064095988869667,-0.0095096109434962,-0.056284099817276,-0.0596219599246978,-0.0831351950764656,0.1496150493621826,0.1311968266963958,off_right
2210,-0.0293670985847711,-0.0555854886770248,-0.0238677430897951,-0.0571522489190101,-0.0697632580995559,-0.0785585939884185,0.1246978268027305,0.119330033659935,off_right
2211,-0.0325894467532634,-0.0527115426957607,-0.021249609068036,-0.0514322482049465,-0.0709918886423111,-0.0847525745630264,0.1383177936077118,0.1277414113283157,off_right
2212,-0.0261896103620529,-0.0556123666465282,-0.0172768197953701,-0.0534003414213657,-0.0668991655111312,-0.0822408646345138,0.1259511560201645,0.1149977073073387,off_right
2213,-0.0273783449083566,-0.0541170984506607,-0.0200840700417757,-0.0538282543420791,-0.069365493953228,-0.082260712981224,0.1272291094064712,0.118138663470745,off_right
2214,-0.0322780944406986,-0.0478024072945117,-0.0223288889974355,-0.045845478773117,-0.0752508789300918,-0.0923930555582046,0.1323453933000564,0.1191481351852417,off_right
2215,-0.0309868827462196,-0.0476269982755184,-0.0269598718732595,-0.0516539178788661,-0.076353058218956,-0.0807782635092735,0.1200306713581085,0.1173014119267463,off_right
2216,-0.0278908312320709,-0.0471946373581886,-0.0227579027414321,-0.0495738498866558,-0.0739288628101348,-0.0810102224349975,0.120384581387043,0.1157900765538215,off_right
2217,-0.0254171807318925,-0.0410398282110691,-0.0272721946239471,-0.0507835298776626,-0.0802186951041221,-0.0741705521941185,0.1161122098565101,0.1227723956108093,off_right
2218,-0.0255959033966064,-0.04611611738801,-0.0222343541681766,-0.0500019565224647,-0.0734433755278587,-0.077501006424427,0.1250089555978775,0.1232304573059082,off_right
2219,-0.0246738102287054,-0.0490426197648048,-0.0211244467645883,-0.0524154305458068,-0.069548562169075,-0.0743444338440895,0.1203571110963821,0.1180717051029205,off_right
2220,-0.0238806828856468,-0.0513532049953937,-0.0205202400684356,-0.0544260442256927,-0.0674421861767768,-0.0718141123652458,0.1216001361608505,0.1196085885167121,off_right
2221,-0.0234744902700185,-0.0575780570507049,-0.0150836734101176,-0.055825799703598,-0.0666584596037864,-0.0804550275206565,0.1330776065587997,0.1231132373213768,off_right
2222,-0.0284477677196264,-0.060317974537611,-0.0141808837652206,-0.0557705983519554,-0.0672029554843902,-0.0869510993361473,0.1504508256912231,0.1351619511842727,off_right
2223,-0.0201218910515308,-0.0622057355940341,-0.0097752660512924,-0.0566318742930889,-0.0587530061602592,-0.0779441818594932,0.1317339837551117,0.117444209754467,off_right
2224,-0.0227443631738424,-0.057486169040203,-0.013348857872188,-0.0538805797696113,-0.0612159818410873,-0.0772638097405433,0.1301497966051101,0.1185008436441421,off_right
2225,-0.0243981219828128,-0.054914753884077,-0.0119218416512012,-0.0486567132174968,-0.066225029528141,-0.0877522677183151,0.133378267288208,0.1167772263288497,off_right
2226,-0.0254300218075513,-0.0523566901683807,-0.0161184091120958,-0.0496446900069713,-0.0675749108195304,-0.0835540741682052,0.1328252702951431,0.1210833713412284,off_right
2227,-0.0302573516964912,-0.0532190017402172,-0.0316528417170047,-0.0601769313216209,-0.0667343661189079,-0.0631025433540344,0.114284299314022,0.1197420954704284,off_right
2228,-0.0255838874727487,-0.0457136966288089,-0.0266148447990417,-0.0514884740114212,-0.0562801882624626,-0.0567556507885456,0.1149917766451835,0.1167453229427337,off_right
2229,-0.0305846538394689,-0.0497043095529079,-0.025639733299613,-0.0503056682646274,-0.0606244914233684,-0.0721317678689956,0.11997552216053,0.1123514622449874,off_right
2230,-0.0368611402809619,-0.0443934611976146,-0.0317915976047515,-0.0456805303692817,-0.0658219084143638,-0.0764439925551414,0.115430898964405,0.1081048399209976,off_right
2231,-0.0450349636375904,-0.0532919242978096,-0.0348343513906002,-0.0535856820642948,-0.0734059140086174,-0.0870235338807106,0.1450773477554321,0.135573536157608,off_right
2232,-0.047665674239397,-0.0484819002449512,-0.0372690521180629,-0.0488830432295799,-0.0745938941836357,-0.0895307287573814,0.1425404548645019,0.1325804442167282,off_right
2233,-0.0394791401922702,-0.0562553033232688,-0.0349425710737705,-0.0609667152166366,-0.0734333544969558,-0.0757694169878959,0.1416793167591095,0.1411388665437698,off_right
2234,-0.0361083149909973,-0.0560490265488624,-0.0306838173419237,-0.0612121857702732,-0.0764873251318931,-0.0813661068677902,0.1464090943336486,0.1443528831005096,off_right
2235,-0.0281615350395441,-0.0630563497543335,-0.0225219652056694,-0.0635252594947815,-0.0600417964160442,-0.0666864961385726,0.135247603058815,0.1310844421386718,off_right
2236,-0.0262595266103744,-0.0513499267399311,-0.0195780806243419,-0.0514345988631248,-0.0669816434383392,-0.0787842944264411,0.1233583986759185,0.1150759905576706,off_right
2237,-0.0287632327526807,-0.0504249334335327,-0.0173638463020324,-0.0468536242842674,-0.0731681808829307,-0.0917732864618301,0.1341063976287841,0.1196208670735359,off_right
2238,-0.0229551959782838,-0.0587484091520309,-0.0124818328768014,-0.0543693602085113,-0.0646163150668144,-0.0831050500273704,0.1335417032241821,0.1193463280797004,off_right
2239,-0.0241986066102981,-0.0557077825069427,-0.0156926549971103,-0.0538501888513565,-0.0689287334680557,-0.0837697088718414,0.1313674747943878,0.1206284239888191,off_right
2240,-0.023043492808938,-0.0563856251537799,-0.0124525735154747,-0.0523629896342754,-0.0683839917182922,-0.0866958349943161,0.1327939182519912,0.1189090237021446,off_right
2241,-0.0205849446356296,-0.0533072538673877,-0.0153674501925706,-0.0540989488363266,-0.0662973895668983,-0.0739937797188758,0.119595855474472,0.1149385496973991,off_right
2242,-0.0214951112866401,-0.0498105064034462,-0.0154281910508871,-0.0499973334372043,-0.06880384683609,-0.0778797194361686,0.1245681717991828,0.1185291856527328,off_right
2243,-0.0201552622020244,-0.0563354305922985,-0.0118766957893967,-0.0538956895470619,-0.0624408237636089,-0.0757480263710022,0.1214323416352272,0.1118653044104576,off_right
2244,-0.024799171835184,-0.0477228350937366,-0.0178572218865156,-0.0456792637705802,-0.0484523810446262,-0.064438559114933,0.1364271193742752,0.124334380030632,off_right
2245,-0.0274481363594532,-0.0436431467533111,-0.0308304745703935,-0.0520552732050418,-0.0606086030602455,-0.0577810779213905,0.1090889573097229,0.1137773171067237,off_right
2246,-0.0345843359827995,-0.0520294718444347,-0.0377929620444774,-0.0619072690606117,-0.0783339440822601,-0.0705774649977684,0.1188016310334205,0.128204196691513,off_right
2247,-0.0287067424505949,-0.0504408366978168,-0.0254612173885107,-0.0514416247606277,-0.0576934069395065,-0.0675279572606086,0.1201388835906982,0.1142382770776748,off_right
2248,-0.0335656255483627,-0.0577044636011123,-0.0228611305356025,-0.0516300983726978,-0.0605754777789115,-0.0802282467484474,0.1274994015693664,0.1132058054208755,off_right
2249,-0.0360834337770938,-0.0471243411302566,-0.0269770938903093,-0.0456858687102794,-0.0650116652250289,-0.0820742473006248,0.1248075291514396,0.1109297573566436,off_right
2250,-0.0342794395983219,-0.0557569153606891,-0.0254169162362813,-0.0530857741832733,-0.0611806772649288,-0.0790827646851539,0.1230209618806839,0.1086799427866935,off_right
2251,-0.037650927901268,-0.0509145259857177,-0.0319534391164779,-0.0530037581920623,-0.0687848702073097,-0.080672800540924,0.1250792294740677,0.116322286427021,off_right
2252,-0.0322686657309532,-0.0509117767214775,-0.0342485271394252,-0.0595935955643653,-0.0701520219445228,-0.0691863074898719,0.1121442168951034,0.1149784326553344,off_right
2253,-0.0327119566500186,-0.0610664784908294,-0.0285076908767223,-0.0647931769490242,-0.0682733505964279,-0.0715116113424301,0.1379240155220031,0.1370919048786163,off_right
2254,-0.0267697740346193,-0.0530381612479686,-0.0170523598790168,-0.0496029444038867,-0.0639974698424339,-0.080925129354,0.1239629238843917,0.1109488829970359,off_right
